window_id,window_start,packet_count,bytes_per_second,avg_packet_size,packet_size_std,unique_protocols,unique_src_ips,unique_dst_ips,unique_src_ports,unique_dst_ports,unique_ip_pairs,unique_port_pairs,unique_connections,dns_query_count,bytes_in,bytes_out,packets_in,packets_out,io_bytes_ratio,io_packet_ratio,new_connections,syn_count,fin_count,rst_count,syn_fin_ratio,connection_termination_ratio,retransmission_count,retransmission_rate,internal_external_ratio,ttl_mean,ttl_std,http_get_count,http_post_count,http_other_count,is_baseline,file_source
29034228,1742053680,1026,6808.683333333333,398.16861598440545,526.4584993051942,0,21,23,88,70,42,141,126,28,117582,89646,190,224,1.3116257278629275,0.8482142857142857,61,61,21,9,2.9047619047619047,0.4918032786885246,28,0.02729044834307992,0.1,69.1444866920152,35.62422753512218,0,0,0,True,baseline_day3.pcap
29034229,1742053740,4381,26245.45,359.4446473407898,461.82681967749147,0,43,42,180,145,85,295,230,46,919271,399210,1436,1359,2.3027253826306957,1.0566593083149374,144,144,112,69,1.2857142857142858,1.2569444444444444,31,0.007076010043369094,0.14864864864864866,67.54874470166287,34.12607985021096,0,0,0,True,baseline_day3.pcap
29034230,1742053800,3386,36544.76666666667,647.5741287655051,666.1516911139942,0,25,24,71,68,49,118,94,12,140662,1932807,932,1721,0.07277601954049215,0.5415456130156886,62,62,63,27,0.9841269841269841,1.4516129032258065,35,0.010336680448907265,0.225,63.66000726480203,31.017423403547472,0,0,0,True,baseline_day3.pcap
29034231,1742053860,1486,13324.083333333334,537.9845222072678,616.2161631987235,0,29,29,67,61,58,111,100,14,482437,245966,589,460,1.9613971036647342,1.2804347826086957,49,49,32,17,1.53125,1.0,2,0.0013458950201884253,0.1836734693877551,94.08393501805054,71.61616244861081,0,0,0,True,baseline_day3.pcap
29034232,1742053920,2045,24668.5,723.7701711491443,685.4895718000895,0,16,17,43,40,28,74,73,5,162672,1311733,731,1247,0.12401304228833154,0.5862068965517241,28,28,27,2,1.037037037037037,1.0357142857142858,8,0.003911980440097799,0.17857142857142858,63.56359102244389,16.62700897646839,0,0,0,True,baseline_day3.pcap
29034233,1742053980,3307,41989.433333333334,761.8282431206532,686.8019761714174,0,33,33,56,51,63,97,113,11,363954,2136348,1180,1987,0.17036269371843912,0.5938600905888274,24,24,25,2,0.96,1.125,27,0.008164499546416692,0.15789473684210525,63.160636306924516,24.519565006167674,0,0,0,True,baseline_day3.pcap
29034234,1742054040,1145,14344.366666666667,751.6698689956332,682.9412777319246,0,16,15,21,21,27,34,38,4,136420,714980,417,665,0.1908025399311869,0.6270676691729323,8,8,8,0,1.0,1.0,1,0.0008733624454148472,0.2916666666666667,63.69525547445255,27.890593987291304,0,0,0,True,baseline_day3.pcap
29034235,1742054100,2830,36957.96666666667,783.5611307420495,685.1546731371607,0,22,21,41,38,40,69,76,9,216947,1990038,971,1776,0.10901651124249889,0.5467342342342343,24,24,26,2,0.9230769230769231,1.1666666666666667,32,0.011307420494699646,0.2647058823529412,63.52828828828829,21.3453755091964,0,0,0,True,baseline_day3.pcap
29034236,1742054160,2898,36034.083333333336,746.0472739820566,674.7694313984961,0,25,27,48,46,48,80,84,17,183498,1791162,959,1654,0.10244634488672716,0.5798065296251511,10,10,6,0,1.6666666666666667,0.6,57,0.019668737060041408,0.13043478260869565,63.8594030924128,25.01517717378804,0,0,0,True,baseline_day3.pcap
29034237,1742054220,2545,30361.016666666666,715.7803536345776,676.7553429354093,0,27,27,62,60,52,110,117,18,251569,1502115,904,1489,0.16747652476674554,0.6071188717259905,36,36,37,2,0.972972972972973,1.0833333333333333,50,0.019646365422396856,0.17391304347826086,65.48853118712273,27.131892799746108,0,0,0,True,baseline_day3.pcap
29034238,1742054280,1600,16734.85,627.556875,655.5872257108389,0,19,19,48,46,36,81,71,12,120769,776123,439,735,0.15560549036686194,0.5972789115646259,26,26,26,6,1.0,1.2307692307692308,40,0.025,0.26666666666666666,65.54436450839329,32.48464296545297,0,0,0,True,baseline_day3.pcap
29034239,1742054340,625,2724.75,261.576,380.79033735639877,0,19,19,42,39,36,69,53,9,43177,55338,101,142,0.7802414254219524,0.7112676056338029,30,30,26,6,1.1538461538461537,1.0666666666666667,1,0.0016,0.22580645161290322,78.08664259927798,52.42357065488772,0,0,0,True,baseline_day3.pcap
29034240,1742054400,1913,21567.183333333334,676.440669106116,668.8695410121875,0,23,22,44,41,40,73,76,8,155089,1117425,671,1101,0.13879141776853032,0.6094459582198002,22,22,24,4,0.9166666666666666,1.2727272727272727,4,0.0020909566126502874,0.25,66.91914191419141,30.84969340175135,0,0,0,True,baseline_day3.pcap
29034241,1742054460,3803,53548.583333333336,844.8369708125165,688.464568620707,0,17,18,38,34,33,63,65,8,195540,3005853,1236,2484,0.06505308143811424,0.4975845410628019,22,22,17,5,1.2941176470588236,1.0,49,0.01288456481724954,0.20689655172413793,61.32463382157124,16.89810672879394,0,0,0,True,baseline_day3.pcap
29034242,1742054520,3305,43030.63333333333,781.1915279878971,683.7384402633304,0,21,21,46,45,39,77,64,9,321272,2190530,1030,1871,0.14666404933965752,0.5505077498663816,36,36,30,7,1.2,1.0277777777777777,27,0.008169440242057489,0.23529411764705882,62.71608725289707,23.337937762770984,0,0,0,True,baseline_day3.pcap
29034243,1742054580,2819,34016.0,724.0014189428875,682.275521466238,0,28,28,48,44,53,81,89,9,280377,1748406,1047,1679,0.16036149498457453,0.6235854675402025,26,26,37,5,0.7027027027027027,1.6153846153846154,12,0.004256828662646328,0.19148936170212766,63.409189580318376,22.97318173616201,0,0,0,True,baseline_day3.pcap
29034244,1742054640,4426,64734.36666666667,877.5558065973792,686.4487726469782,0,17,19,23,22,33,38,43,5,312179,3563366,1479,2876,0.08760789657868431,0.5142559109874826,4,4,4,0,1.0,1.0,2,0.00045187528242205153,0.2413793103448276,61.129938342087236,16.785205000021598,0,0,0,True,baseline_day3.pcap
29034245,1742054700,1856,23606.316666666666,763.1352370689655,688.8284520434357,0,21,21,30,27,38,49,59,10,114287,1287929,641,1122,0.08873703441726989,0.571301247771836,7,7,8,0,0.875,1.1428571428571428,0,0.0,0.3125,62.7109375,26.391585273117578,0,0,0,True,baseline_day3.pcap
29034246,1742054760,446,4240.883333333333,570.5224215246636,642.2352244917688,0,16,17,23,22,29,37,43,6,30306,213705,135,232,0.14181231136379588,0.5818965517241379,5,5,6,0,0.8333333333333334,1.2,4,0.008968609865470852,0.2692307692307692,76.2897435897436,48.013626777660846,0,0,0,True,baseline_day3.pcap
29034247,1742054820,904,6098.566666666667,404.7721238938053,539.8284132681378,0,19,20,40,39,36,65,48,8,41508,247808,167,307,0.16750064566115702,0.5439739413680782,32,32,30,8,1.0666666666666667,1.1875,8,0.008849557522123894,0.25806451612903225,74.52495009980039,47.67343456811628,0,0,0,True,baseline_day3.pcap
29034248,1742054880,3239,44839.183333333334,830.6116085211485,688.9956262239277,0,21,21,40,38,39,68,68,8,215081,2465067,1105,2050,0.08725158383118999,0.5390243902439025,16,16,15,0,1.0666666666666667,0.9375,16,0.004939796233405372,0.16666666666666666,61.992163009404386,21.584424926243123,0,0,0,True,baseline_day3.pcap
29034249,1742054940,1746,24608.216666666667,845.6431844215349,690.8499026793106,0,21,21,32,30,38,52,59,10,78044,1388264,540,1117,0.0562169731405554,0.4834377797672337,8,8,6,0,1.3333333333333333,0.75,4,0.002290950744558992,0.23529411764705882,61.27272727272727,21.124617069547266,0,0,0,True,baseline_day3.pcap
29034250,1742055000,663,3945.883333333333,357.09351432880845,488.1109926847126,0,15,16,29,29,29,47,37,5,14757,149570,83,177,0.09866283345590693,0.4689265536723164,20,20,19,3,1.0526315789473684,1.1,2,0.0030165912518853697,0.34782608695652173,90.28975265017668,71.5054728756867,0,0,0,True,baseline_day3.pcap
29034251,1742055060,421,1680.8,239.54394299287412,369.11157521456084,0,20,20,33,30,36,51,53,6,47739,40644,159,172,1.1745645113669914,0.9244186046511628,10,10,9,4,1.1111111111111112,1.3,0,0.0,0.17647058823529413,70.3109243697479,33.421863698709565,0,0,0,True,baseline_day3.pcap
29034252,1742055120,1461,8191.616666666667,336.4113620807666,470.91039281791353,0,20,19,73,71,37,124,81,8,126377,232753,301,411,0.5429661486640344,0.732360097323601,76,76,74,18,1.027027027027027,1.2105263157894737,8,0.0054757015742642025,0.21875,76.25729442970822,39.469494060351906,0,0,0,True,baseline_day3.pcap
29034253,1742055180,733,6351.666666666667,519.9181446111869,620.5627106776535,0,17,20,48,44,36,79,89,21,106749,253921,234,323,0.4204024086231544,0.7244582043343654,12,12,10,0,1.2,0.8333333333333334,43,0.058663028649386086,0.27586206896551724,73.92823712948518,40.768183330721214,0,0,0,True,baseline_day3.pcap
29034254,1742055240,372,2627.983333333333,423.8682795698925,571.936134832507,0,17,19,27,25,33,40,48,9,24392,120144,107,158,0.20302303901984287,0.6772151898734177,4,4,6,0,0.6666666666666666,1.5,6,0.016129032258064516,0.2857142857142857,77.76027397260275,48.839660056612665,0,0,0,True,baseline_day3.pcap
29034255,1742055300,1018,4039.85,238.10510805500982,341.23458931421095,0,16,17,57,57,32,93,58,13,20882,81247,79,157,0.2570187206912255,0.5031847133757962,49,49,45,12,1.0888888888888888,1.163265306122449,14,0.0137524557956778,0.2692307692307692,104.89492753623189,82.89057639701592,0,0,0,True,baseline_day3.pcap
29034256,1742055360,2345,26811.833333333332,686.0170575692964,600.5558254615634,0,12,14,37,36,23,64,64,9,128352,1470565,813,1432,0.08728073903567676,0.5677374301675978,16,16,17,2,0.9411764705882353,1.1875,239,0.10191897654584221,0.18181818181818182,63.777632153778946,17.84616823681447,0,0,0,True,baseline_day3.pcap
29034257,1742055420,905,3574.0333333333333,236.9524861878453,334.3965405939813,0,15,16,50,50,28,81,48,11,12059,80442,60,130,0.14990925138609185,0.46153846153846156,44,44,39,11,1.1282051282051282,1.1363636363636365,20,0.022099447513812154,0.34782608695652173,98.36160714285714,78.49584013720514,0,0,0,True,baseline_day3.pcap
29034258,1742055480,612,2636.0666666666666,258.437908496732,419.35605131991616,0,23,23,45,41,44,72,79,14,81502,55739,186,228,1.4622077898778234,0.8157894736842105,4,4,5,2,0.8,1.75,13,0.021241830065359478,0.24324324324324326,72.91322314049587,42.622025971037885,0,0,0,True,baseline_day3.pcap
29034259,1742055540,4748,45705.01666666667,577.5697135636058,573.7680065516109,0,38,41,120,95,76,201,190,39,1196653,1462876,1998,2150,0.8180139670074565,0.9293023255813954,48,48,32,9,1.5,0.8541666666666666,71,0.014953664700926706,0.06756756756756757,61.06978350990327,17.946167105308277,0,0,0,True,baseline_day3.pcap
29034260,1742055600,2387,21606.466666666667,543.1034771679933,573.2171944448111,0,31,33,60,56,61,98,89,15,178668,1049288,753,1153,0.1702754629806116,0.6530789245446661,42,42,28,8,1.5,0.8571428571428571,62,0.025974025974025976,0.18518518518518517,61.67635066258919,27.690232425885554,0,0,0,True,baseline_day3.pcap
29034261,1742055660,998,8443.1,507.6012024048096,581.3548212020149,0,24,25,64,53,45,105,106,18,216996,268510,386,435,0.8081486723027075,0.8873563218390804,28,28,11,13,2.5454545454545454,0.8571428571428571,17,0.017034068136272545,0.11363636363636363,63.25524861878453,21.333242225063128,0,0,0,True,baseline_day3.pcap
29034262,1742055720,2637,22470.483333333334,511.2737959802806,556.9356854470923,0,23,26,69,67,48,115,80,12,135898,1086441,722,1150,0.12508548554408386,0.6278260869565218,85,85,56,15,1.5178571428571428,0.8352941176470589,94,0.03564656806977626,0.1951219512195122,66.45218295218295,33.16532800563272,0,0,0,True,baseline_day3.pcap
29034263,1742055780,911,8579.233333333334,565.0428100987925,653.0735047129648,0,26,28,56,52,50,92,98,13,89033,394572,302,404,0.22564449580811613,0.7475247524752475,8,8,7,5,1.1428571428571428,1.5,13,0.014270032930845226,0.125,79.46936114732725,34.78301204569937,0,0,0,True,baseline_day3.pcap
29034264,1742055840,718,2747.633333333333,229.60724233983288,351.1357839606099,0,24,25,53,51,45,86,75,15,18156,70937,91,142,0.25594541635535756,0.6408450704225352,24,24,26,9,0.9230769230769231,1.4583333333333333,8,0.011142061281337047,0.2564102564102564,86.47552447552448,62.900668964594146,0,0,0,True,baseline_day3.pcap
29034265,1742055900,709,2554.85,216.20733427362484,319.87945658406375,0,19,21,49,49,38,82,69,12,29616,40655,86,131,0.7284712827450498,0.6564885496183206,27,27,28,5,0.9642857142857143,1.2222222222222223,12,0.01692524682651622,0.21212121212121213,96.65602836879432,63.83043902346492,0,0,0,True,baseline_day3.pcap
29034266,1742055960,942,3127.5,199.20382165605096,280.5445017819581,0,19,19,62,59,36,103,73,15,32216,36879,82,135,0.87355947829388,0.6074074074074074,52,52,36,12,1.4444444444444444,0.9230769230769231,1,0.0010615711252653928,0.3103448275862069,94.02173913043478,70.38352155952664,0,0,0,True,baseline_day3.pcap
29034267,1742056020,842,3402.266666666667,242.4418052256532,365.60870671162155,0,24,23,72,70,46,121,104,18,78246,47004,167,209,1.6646668368649478,0.7990430622009569,48,48,47,6,1.0212765957446808,1.1041666666666667,7,0.00831353919239905,0.20512820512820512,81.49422632794457,47.50384050514878,0,0,0,True,baseline_day3.pcap
29034268,1742056080,2078,20015.533333333333,577.9268527430221,597.1761181698612,0,25,26,63,57,47,104,108,18,212774,915427,732,1123,0.2324314227131164,0.6518254674977738,30,30,24,2,1.25,0.8666666666666667,62,0.029836381135707413,0.18604651162790697,65.29826353421859,26.646340916091198,0,0,0,True,baseline_day3.pcap
29034269,1742056140,2351,22793.683333333334,581.7188430455126,583.9936470710392,0,22,24,61,60,45,103,70,13,190324,976987,592,1010,0.19480709569318733,0.5861386138613861,61,61,46,11,1.326086956521739,0.9344262295081968,18,0.0076563164610803916,0.1794871794871795,65.86083382266588,34.277065441436996,0,0,0,True,baseline_day3.pcap
29034270,1742056200,1069,7817.083333333333,438.7511693171188,544.3141957509591,0,22,24,48,47,43,78,67,7,71279,280789,236,375,0.25385253695835663,0.6293333333333333,34,34,41,7,0.8292682926829268,1.411764705882353,4,0.0037418147801683817,0.2777777777777778,80.1117734724292,45.017013127520464,0,0,0,True,baseline_day3.pcap
29034271,1742056260,2406,18316.916666666668,456.7809642560266,529.0219302134687,0,25,27,94,86,50,158,120,22,134656,826852,619,957,0.16285381180670785,0.6468129571577848,86,86,59,24,1.4576271186440677,0.9651162790697675,145,0.06026600166251039,0.18181818181818182,67.92588164973102,36.81496688583166,0,0,0,True,baseline_day3.pcap
29034272,1742056320,1931,14005.266666666666,435.171413775246,426.0866197023848,0,19,20,47,46,35,77,63,11,82620,700090,510,1066,0.11801339827736435,0.47842401500938087,28,28,32,4,0.875,1.2857142857142858,87,0.04505437597099948,0.21875,64.96532507739938,25.45093085215301,0,0,0,True,baseline_day3.pcap
29032493,1741949580,718,3064.766666666667,256.10863509749305,391.8449922453,0,21,27,79,64,46,128,111,16,60911,55818,144,167,1.0912429682181375,0.8622754491017964,24,24,42,11,0.5714285714285714,2.2083333333333335,26,0.036211699164345405,0.06666666666666667,70.7051282051282,38.83472836969078,0,0,0,True,baseline_day2.pcap
29032494,1741949640,1292,10062.35,467.29179566563465,597.8435415302293,0,25,35,63,57,59,102,91,11,60343,474594,351,504,0.1271465715959325,0.6964285714285714,42,42,24,20,1.75,1.0476190476190477,54,0.04179566563467492,0.1320754716981132,67.79171332586786,39.60472754872796,0,0,0,True,baseline_day2.pcap
29032495,1741949700,13518,275531.85,1222.9553928095872,552.1507270359393,0,26,28,49,44,49,82,83,8,13667858,2852000,10394,3008,4.792376577840113,3.4554521276595747,12,12,23,10,0.5217391304347826,2.75,45,0.003328894806924101,0.125,55.9070424630029,8.601684671235532,0,0,0,True,baseline_day2.pcap
29032496,1741949760,4963,80105.16666666667,968.4283699375378,563.0698082506573,0,29,30,66,54,56,110,118,16,4230181,562497,3728,1101,7.520361886374505,3.386012715712988,22,22,5,5,4.4,0.45454545454545453,2,0.00040298206729800525,0.11320754716981132,57.8751015434606,16.42186152778111,0,0,0,True,baseline_day2.pcap
29032497,1741949820,1263,3417.483333333333,162.3507521773555,252.20799710922637,0,28,31,70,63,57,116,99,15,44522,82145,354,379,0.5419928175786719,0.9340369393139841,31,31,33,15,0.9393939393939394,1.5483870967741935,24,0.019002375296912115,0.1346153846153846,65.70293398533008,37.70210108998641,0,0,0,True,baseline_day2.pcap
29032498,1741949880,1791,9320.466666666667,312.2434394193188,468.39953087623513,0,27,29,74,73,53,129,112,14,154599,340573,644,730,0.45393792226629825,0.8821917808219178,49,49,48,15,1.0208333333333333,1.2857142857142858,82,0.04578447794528197,0.09803921568627451,68.17388268156425,24.187490753427284,0,0,0,True,baseline_day2.pcap
29032499,1741949940,707,4435.966666666666,376.46110325318244,519.5662069410455,0,16,20,32,32,33,52,39,4,16355,191964,126,230,0.08519826634160572,0.5478260869565217,36,36,20,6,1.8,0.7222222222222222,14,0.019801980198019802,0.2413793103448276,73.94638069705094,50.00554734947936,0,0,0,True,baseline_day2.pcap
29032500,1741950000,895,6397.25,428.8659217877095,533.7556132245649,0,17,25,51,42,41,78,66,8,41383,173611,164,285,0.23836623255438882,0.5754385964912281,40,40,16,10,2.5,0.65,46,0.05139664804469274,0.16666666666666666,73.83092783505154,41.49450680530389,0,0,0,True,baseline_day2.pcap
29032501,1741950060,1618,6065.233333333334,224.9159456118665,326.63623349041205,0,16,19,67,65,32,111,48,4,134930,58049,349,325,2.324415579941084,1.073846153846154,82,82,56,20,1.4642857142857142,0.926829268292683,32,0.019777503090234856,0.16666666666666666,71.34419263456091,46.86024912290703,0,0,0,True,baseline_day2.pcap
29032502,1741950120,798,3363.15,252.8684210526316,352.84825521501995,0,16,18,46,44,32,76,50,5,35396,66537,104,144,0.5319746907735545,0.7222222222222222,42,42,37,9,1.135135135135135,1.0952380952380953,30,0.03759398496240601,0.21428571428571427,76.50180505415162,51.43188861413578,0,0,0,True,baseline_day2.pcap
29032503,1741950180,1469,8628.666666666666,352.430224642614,446.24833212741333,0,22,24,71,66,43,115,93,18,87843,353041,374,633,0.24881812594004662,0.5908372827804107,50,50,38,11,1.3157894736842106,0.98,202,0.13750850918992513,0.15,68.77022058823529,30.41787030307793,0,0,0,True,baseline_day2.pcap
29032504,1741950240,3109,21439.95,413.7655194596333,270.0432402051041,0,17,16,34,33,31,55,58,11,103485,1170247,780,2223,0.08843004938273714,0.3508771929824561,12,12,18,2,0.6666666666666666,1.6666666666666667,99,0.031843036346091994,0.375,63.44422442244225,19.95949755255113,0,0,0,True,baseline_day2.pcap
29032505,1741950300,617,3868.1833333333334,376.16045380875204,322.75726390286417,0,17,15,27,26,29,43,50,10,26979,182212,140,375,0.14806379382258028,0.37333333333333335,6,6,10,4,0.6,2.3333333333333335,22,0.03565640194489465,0.18518518518518517,70.46182495344506,32.32543628949835,0,0,0,True,baseline_day2.pcap
29032506,1741950360,9281,122106.61666666667,789.3973709729555,611.6309087580522,0,41,41,132,93,80,215,220,45,6312127,908802,6203,2741,6.945546994834959,2.2630426851514045,36,36,11,5,3.272727272727273,0.4444444444444444,20,0.0021549402004094388,0.07894736842105263,57.41390513320338,9.427573824216738,0,0,0,True,baseline_day2.pcap
29032507,1741950420,1491,13606.983333333334,547.5647216633132,581.7722492835649,0,22,23,45,39,42,74,75,9,301808,413275,647,655,0.730283709394471,0.9877862595419847,18,18,9,5,2.0,0.7777777777777778,25,0.01676727028839705,0.18421052631578946,64.2810035842294,19.835087960606707,0,0,0,True,baseline_day2.pcap
29032508,1741950480,2711,13945.683333333332,308.64662486167464,423.8380028959921,0,33,40,157,127,72,260,206,38,282490,224860,663,826,1.256292804411634,0.8026634382566586,142,142,113,39,1.2566371681415929,1.0704225352112675,39,0.014385835485060863,0.07352941176470588,65.61399416909622,30.391521605611313,0,0,0,True,baseline_day2.pcap
29032509,1741950540,1001,7347.916666666667,440.43456543456546,432.5502955794044,0,18,19,42,41,34,64,65,6,57903,251639,211,489,0.2301034418353276,0.43149284253578735,14,14,25,15,0.56,2.857142857142857,65,0.06493506493506493,0.1935483870967742,66.08036890645586,27.328723963754623,0,0,0,True,baseline_day2.pcap
29032510,1741950600,1738,10894.25,376.09608745684693,367.24000059896514,0,27,35,60,54,60,101,99,7,68498,516611,374,966,0.13259105981096028,0.38716356107660455,41,41,42,18,0.9761904761904762,1.4634146341463414,62,0.03567318757192175,0.10714285714285714,65.75127644055434,27.041478597621253,0,0,0,True,baseline_day2.pcap
29032511,1741950660,596,4671.75,470.31040268456377,488.9116346908503,0,12,16,30,23,26,44,46,5,87167,184917,186,342,0.4713844589734854,0.543859649122807,6,6,4,4,1.5,1.3333333333333333,1,0.0016778523489932886,0.12,67.70856102003643,23.971194377004245,0,0,0,True,baseline_day2.pcap
29032512,1741950720,173,664.5333333333333,230.47398843930637,386.01167382500114,0,8,9,23,21,16,34,32,4,10084,21332,39,51,0.47271704481530097,0.7647058823529411,6,6,0,1,0,0.16666666666666666,15,0.08670520231213873,0.21428571428571427,75.98214285714286,31.704546244206373,0,0,0,True,baseline_day2.pcap
29032513,1741950780,3512,24621.033333333333,420.63268792710704,338.0375328628203,0,15,17,43,43,30,72,51,5,104943,1297412,864,2254,0.08088641079317904,0.38331854480922806,40,40,27,13,1.4814814814814814,1.0,73,0.020785876993166287,0.10344827586206896,61.717908082408876,15.453246682326393,0,0,0,True,baseline_day2.pcap
29032514,1741950840,310,1331.6333333333334,257.73548387096776,331.6609827076021,0,13,16,37,35,25,55,52,13,23848,37985,70,108,0.627826773726471,0.6481481481481481,11,11,0,0,0,0.0,11,0.035483870967741936,0.20833333333333334,61.39545454545455,21.380598198807323,0,0,0,True,baseline_day2.pcap
29032515,1741950900,172,400.23333333333335,139.61627906976744,210.8147080503178,0,10,12,29,26,18,42,39,5,7412,3770,33,35,1.9660477453580902,0.9428571428571428,2,2,7,4,0.2857142857142857,5.5,3,0.01744186046511628,0.2222222222222222,61.36274509803921,24.4832032120648,0,0,0,True,baseline_day2.pcap
29032516,1741950960,320,1901.3666666666666,356.50625,492.3195735098672,0,15,16,34,31,29,49,46,4,76790,26019,127,114,2.9513048157115955,1.1140350877192982,13,13,8,5,1.625,1.0,7,0.021875,0.10714285714285714,59.60606060606061,19.104083958020986,0,0,0,True,baseline_day2.pcap
29032517,1741951020,288,1315.6666666666667,274.09722222222223,394.1890818053009,0,13,15,33,27,25,49,49,6,35828,31417,94,107,1.1404016933507337,0.8785046728971962,7,7,2,3,3.5,0.7142857142857143,0,0.0,0.12,66.51091703056768,27.456454026658413,0,0,0,True,baseline_day2.pcap
29032518,1741951080,1171,4486.516666666666,229.8812980358668,328.6306065733912,0,18,18,62,59,34,101,62,8,77237,79160,229,269,0.9757074279939363,0.8513011152416357,53,53,51,16,1.0392156862745099,1.2641509433962264,1,0.0008539709649871904,0.2,75.59056603773585,45.44073795304536,0,0,0,True,baseline_day2.pcap
29032519,1741951140,965,4593.583333333333,285.61139896373055,464.94836447902645,0,14,16,28,26,25,41,42,4,214786,55145,492,411,3.89493154411098,1.197080291970803,10,10,8,0,1.25,0.8,3,0.0031088082901554403,0.25,60.833333333333336,27.819811631136524,0,0,0,True,baseline_day2.pcap
29032520,1741951200,810,3059.9166666666665,226.6604938271605,394.02638195155185,0,18,17,46,41,31,72,77,18,136040,31494,366,309,4.319552930716962,1.1844660194174756,4,4,10,7,0.4,4.25,2,0.0024691358024691358,0.20689655172413793,60.726907630522085,22.712577210207133,0,0,0,True,baseline_day2.pcap
29032521,1741951260,1340,13854.983333333334,620.3723880597015,652.0656896095201,0,21,21,64,59,38,109,108,11,321294,500139,582,682,0.6424094101839689,0.8533724340175953,52,52,37,3,1.4054054054054055,0.7692307692307693,14,0.010447761194029851,0.10526315789473684,71.24024483550114,23.25308287385179,0,0,0,True,baseline_day2.pcap
29032522,1741951320,1449,15036.533333333333,622.6307798481712,660.22162530876,0,17,19,47,45,35,75,58,3,85279,755950,420,681,0.11281037105628679,0.6167400881057269,48,48,38,4,1.263157894736842,0.875,64,0.04416839199447895,0.16129032258064516,62.97488789237668,21.778734369272755,0,0,0,True,baseline_day2.pcap
29032523,1741951380,264,622.7833333333333,141.54166666666666,174.5569016116307,0,11,12,22,22,21,35,35,1,18665,10500,106,103,1.7776190476190477,1.029126213592233,2,2,7,2,0.2857142857142857,4.5,2,0.007575757575757576,0.15,74.38053097345133,27.358588492826836,0,0,0,True,baseline_day2.pcap
29032524,1741951440,99,197.18333333333334,119.5050505050505,105.32847838230067,0,9,9,14,15,15,22,21,0,1828,2354,25,31,0.7765505522514868,0.8064516129032258,7,7,6,5,1.1666666666666667,1.5714285714285714,8,0.08080808080808081,0.2,58.01538461538462,14.030178799992655,0,0,0,True,baseline_day2.pcap
29032525,1741951500,2101,17488.3,499.4278914802475,598.736094744353,0,31,36,126,106,65,213,217,39,486785,515693,886,934,0.9439433926774263,0.9486081370449678,83,83,40,11,2.075,0.6144578313253012,74,0.035221323179438366,0.06349206349206349,62.88939393939394,25.08855807130687,0,0,0,True,baseline_day2.pcap
29032526,1741951560,1221,6980.35,343.014742014742,472.06772037982626,0,17,22,74,60,38,117,80,14,119774,173917,231,287,0.6886848324200624,0.8048780487804879,52,52,68,31,0.7647058823529411,1.9038461538461537,27,0.022113022113022112,0.14705882352941177,71.42504409171076,39.10399836960563,0,0,0,True,baseline_day2.pcap
29032527,1741951620,894,4613.383333333333,309.6230425055928,460.62416554621876,0,20,24,71,62,42,110,93,18,145859,46287,213,195,3.151187158381403,1.0923076923076922,40,40,42,26,0.9523809523809523,1.7,40,0.0447427293064877,0.1282051282051282,64.88007736943908,35.903765765244486,0,0,0,True,baseline_day2.pcap
29032528,1741951680,1352,15350.1,681.2174556213017,676.9327512792337,0,17,17,42,41,31,68,69,8,108385,804001,498,786,0.1348070462598927,0.6335877862595419,18,18,19,4,0.9473684210526315,1.2777777777777777,22,0.016272189349112426,0.0967741935483871,64.42585551330798,21.619726257092044,0,0,0,True,baseline_day2.pcap
29032529,1741951740,259,2404.4,557.003861003861,621.8066124652873,0,10,11,21,20,17,29,28,2,31322,108961,94,124,0.28746065105863566,0.7580645161290323,7,7,0,0,0,0.0,16,0.06177606177606178,0.16666666666666666,70.55172413793103,28.06898669828905,0,0,0,True,baseline_day2.pcap
29032530,1741951800,1382,18418.45,799.6432706222865,687.2532374582373,0,13,12,27,27,23,45,51,6,80873,1019061,462,884,0.07936031307252461,0.5226244343891403,17,17,12,2,1.4166666666666667,0.8235294117647058,7,0.005065123010130246,0.3157894736842105,64.40058479532163,24.925510070800826,0,0,0,True,baseline_day2.pcap
29032531,1741951860,516,5278.066666666667,613.7286821705426,648.804033933707,0,14,15,33,28,26,50,52,8,97897,211212,200,248,0.46350112682991496,0.8064516129032258,10,10,6,0,1.6666666666666667,0.6,13,0.025193798449612403,0.20833333333333334,66.20208333333333,27.28810019635645,0,0,0,True,baseline_day2.pcap
29032532,1741951920,177,1154.2666666666667,391.2768361581921,539.2901980492729,0,11,12,24,23,21,37,36,3,20360,45736,59,92,0.4451635473150254,0.6413043478260869,13,13,8,3,1.625,0.8461538461538461,6,0.03389830508474576,0.15,76.78915662650603,28.842908598079266,0,0,0,True,baseline_day2.pcap
29032533,1741951980,293,921.0,188.60068259385665,294.9076113780057,0,11,12,24,23,21,38,41,3,34401,17916,128,140,1.9201272605492297,0.9142857142857143,13,13,9,0,1.4444444444444444,0.6923076923076923,7,0.023890784982935155,0.09523809523809523,71.45833333333333,26.409666527828612,0,0,0,True,baseline_day2.pcap
29032534,1741952040,852,10729.366666666667,755.5892018779343,678.3083679588694,0,16,16,40,32,30,59,61,11,222949,405382,370,394,0.5499726184191701,0.9390862944162437,12,12,11,9,1.0909090909090908,1.6666666666666667,11,0.012910798122065728,0.14285714285714285,57.12716049382716,20.23845204851203,1,0,0,True,baseline_day2.pcap
